"station_id","name","capacity","num_bikes_available","num_docks_available","last_reported","lat","lon","is_installed","is_renting","is_returning"
"7351","Pretoria Ave / Broadview Ave",19,5,14,1751972965,43.6783213,-79.35822,1,1,1
"7352","Cosburn Ave / Donlands Ave",19,12,5,1751972947,43.690537,-79.341307,1,1,1
"7353","Fulton Ave / Pape Ave",19,4,15,1751972927,43.68395,-79.347046,1,1,1
"7354","Tommy Thompson Park (Leslie Street Spit)",31,11,16,1751972973,43.6522266222553,-79.3229544095408,1,1,1
"7355","Beltline Trail / Chaplin Cres",15,1,14,1751972966,43.704461,-79.423122,1,1,1
"7356","King St E / Berkeley St",31,14,16,1751972898,43.651885,-79.3649,1,1,1
"7357","Lake Shore Blvd E / Leslie St",19,18,0,1751973025,43.659195,-79.329196,1,1,1
"7358","Galbraith Rd / King's College Rd",17,4,12,1751973021,43.6603874468082,-79.3953783181415,1,1,1
"7359","Rosedale Park (20 Scholfield Ave)",23,3,20,1751972990,43.682645,-79.377557,1,1,1
"7360","Concord Ave / Dewson St",17,13,3,1751972870,43.656945,-79.424911,1,1,1
"7361","Hocken Ave / Vaughan Rd",19,0,18,1751972931,43.6817346,-79.4184725,1,1,1
"7362","St Clair Ave W / Bathurst St.",19,1,18,1751972878,43.683296,-79.418734,1,1,1
"7363","Wells Hill Ave / St Clair Ave W",15,0,14,1751972929,43.683351,-79.41562,1,1,1
"7364","Queen St E / Nursewood Rd",19,16,3,1751972856,43.673831,-79.281455,1,1,1
"7365","Kewbeach Ave / Kenilworth Ave",23,10,13,1751972950,43.666325,-79.3014,1,1,1
"7366","Fort York Blvd / Bathurst St - SMART",20,14,6,1751972865,43.639052,-79.399792,1,1,1
"7367","Alma Ave / Gladstone Ave SMART",15,14,0,1751972992,43.6448617,-79.42822,1,1,1
"7368","Lisgar St / Dundas St W - SMART",8,1,5,1751972930,43.6493472,-79.42668,1,1,1
"7371","Eglinton Ave W / Henning Ave SMART",20,8,12,1751972948,43.7063473,-79.40161,1,1,1
"7374","Frederick St / The Esplanade",19,18,1,1751972892,43.6487245,-79.36839,1,1,1
"7375","Front St E / Scott St",11,4,6,1751972957,43.6476616,-79.37549,1,1,1
"7376","Frobisher Ave / Lascelles Blvd",19,7,12,1751972893,43.696708,-79.40045,1,1,1
"7377","Balliol St / Yonge St - SMART",35,12,23,1751972866,43.6978701,-79.39419,1,1,1
"7378","Yonge St / Davisville Ave",15,3,12,1751972880,43.6975969,-79.39654,1,1,1
"7379","Lawton Blvd / Yonge St",15,3,11,1751972873,43.6910667,-79.39535,1,1,1
"7380","Erskine Ave / Yonge St SMART",16,8,8,1751973000,43.7112153,-79.39894,1,1,1
"7381","Yonge St / Orchard View Blvd",35,18,17,1751972913,43.7083577,-79.398862,1,1,1
"7383","12 Harbour St",15,5,10,1751972871,43.6425636,-79.3762,1,1,1
"7384","Cumberland St / Bay St -  SMART",9,5,3,1751972870,43.6704537,-79.39014,1,1,1
"7385","20 Charles St E",33,18,7,1751972852,43.6691099,-79.38551,1,1,1
"7386","D'Arcy St / McCaul St - SMART",16,0,15,1751972962,43.655227,-79.39201,1,1,1
"7387","Mortimer Ave / Carlaw Ave SMART",12,11,1,1751972995,43.685167,-79.34962,1,1,1
"7388","Broadview Subway Station",15,2,12,1751972958,43.6772,-79.35858,1,1,1
"7389","College Park - Gerrard Entrance",25,1,20,1751972990,43.658938,-79.383518,1,1,1
"7391","Yonge St / Dundas Sq",31,8,22,1751972965,43.655766,-79.3802,1,1,1
"7395","Dentonia Park",23,6,15,1751972968,43.694341,-79.291416,1,1,1
"7398","York St / Lake Shore Blvd W",19,7,8,1751972991,43.641952,-79.380723,1,1,1
"7399","Lower Jarvis St / Queens Quay E",19,11,7,1751972977,43.64422,-79.36927,1,1,1
"7400","Polson Pier",23,7,16,1751972898,43.641675,-79.354006,1,1,1
"7403","Lascelles Blvd / Eglinton Ave W",19,8,11,1751972999,43.70547,-79.40355,1,1,1
"7404","Roehampton Ave / Mount Pleasant Rd",19,7,8,1751972941,43.70942,-79.39139,1,1,1
"7407","University Ave / Queen St W",19,1,16,1751972977,43.6505242421255,-79.386727025795,1,1,1
"7409","Isabella St / Church St",27,15,11,1751972886,43.66834,-79.38235,1,1,1
"7410","Howard St / Rose Ave",19,4,13,1751972878,43.671278,-79.372127,1,1,1
"7411","Little Norway Park",23,19,0,1751972962,43.635023,-79.399505,1,1,1
"7412","King St W / Crawford St",23,20,1,1751972953,43.6417852,-79.4131148,1,1,1
"7414","Keele St / Annette St",15,9,5,1751972967,43.66402,-79.46418,1,1,1
"7415","Keele St / Vine Ave",23,4,19,1751972869,43.66686,-79.46526,1,1,1
"7416","Spadina Ave / Blue Jays Way",30,14,14,1751972858,43.641705,-79.393295,1,1,1
"7418","College Park - Yonge St Entrance",25,1,23,1751972922,43.65988,-79.38279,1,1,1
"7419","Bloor St W / Huron St",27,0,27,1751972863,43.667023,-79.401805,1,1,1
"7420","Barton Ave / Howland Ave - SMART",27,6,21,1751972967,43.66842,-79.410585,1,1,1
"7422","Tyndall Ave / King St W - SMART",16,13,2,1751972874,43.638426,-79.429142,1,1,1
"7424","Merton St / Mount Pleasant Rd",23,10,11,1751972984,43.697819,-79.38786,1,1,1
"7425","The Queensway at South Kingsway",23,15,6,1751972991,43.63632,-79.47307,1,1,1
"7428","Woodbine Ave / Lake Shore Blvd E",27,10,14,1751973015,43.665645,-79.304711,1,1,1
"7429","Woodbine Subway Station",15,3,12,1751972923,43.686442,-79.313404,1,1,1
"7430","Marilyn Bell Park Tennis Court",27,11,13,1751972918,43.633537,-79.437461,1,1,1
"7431","Gerrard St E / Leslie St",27,20,7,1751973020,43.669813,-79.3335,1,1,1
"7432","Frederick St / King St E",47,28,17,1751972888,43.651118,-79.369411,1,1,1
"7433","Dundas St E / Boulton Ave - SMART",16,10,6,1751973001,43.663148,-79.347938,1,1,1
"7434","91 Via Italia",39,24,2,1751973003,43.6766501425383,-79.4450302975533,1,1,1
"7435","Rushton Rd / St Clair Ave W",10,1,9,1751972856,43.68114,-79.4277,1,1,1
"7437","Concord Ave / Bloor St W",15,9,4,1751972952,43.66189,-79.42679,1,1,1
"7438","Gothic Ave / Quebec Ave",19,5,12,1751972963,43.65389,-79.4675,1,1,1
"7441","Pacific Ave / Glenlake Ave",22,8,13,1751973021,43.65716,-79.46478,1,1,1
"7442","Lonsdale Rd / Spadina Rd",14,0,12,1751973002,43.688526,-79.412903,1,1,1
"7443","Dundas St E / George St",25,7,18,1751973014,43.6574766,-79.373446,1,1,1
"7444","Clendenan Ave / Rowland St - SMART",20,4,16,1751972871,43.66073,-79.47149,1,1,1
"7445","Eastwood Rd / Coxwell Ave",19,15,4,1751973001,43.673118,-79.318651,1,1,1
"7446","Orchard Park",19,11,8,1751972846,43.66908,-79.3149,1,1,1
"7447","Trent Ave / Danforth Ave",23,2,21,1751972907,43.689293,-79.295895,1,1,1
"7448","Goodwood Park Crt / Dentonia Park",19,3,16,1751972873,43.694826,-79.295208,1,1,1
"7449","Cosburn Ave / Cedarvale Ave",15,4,10,1751972880,43.697139,-79.31469,1,1,1
"7450","Carlaw Ave / Danforth Ave",15,0,8,1751972858,43.678285,-79.347346,1,1,1
"7451","Western Battery Rd / Pirandello St",29,26,2,1751972983,43.640075,-79.414156,1,1,1
"7452","Bleecker St / St James Ave",23,6,16,1751972953,43.669232,-79.374495,1,1,1
"7453","Jarvis St / Maitland Pl",17,5,11,1751972994,43.6647688,-79.3772602,1,1,1
"7454","Pottery Rd / Lower Don River Trail",15,8,5,1751973015,43.688148,-79.362101,1,1,1
"7455","E.T. Seton Park (Eglinton Ave E / Leslie St)",27,7,19,1751972999,43.715951,-79.351246,1,1,1
"7457","Queen's Park Cres W / Hoskin Ave",23,1,19,1751972997,43.665221,-79.394009,1,1,1
"7458","Church St / Lombard St",17,5,12,1751972933,43.651678,-79.375233,1,1,1
"7459","St Clair Ave W / Winona Dr",11,0,9,1751972991,43.680466,-79.432522,1,1,1
"7460","High Park Outdoor Pool",27,16,9,1751972877,43.650154,-79.464934,1,1,1
"7461","High Park Amphitheatre",23,4,19,1751972893,43.646251,-79.46472,1,1,1
"7462","Richmond St E / Yonge St",17,15,1,1751972881,43.651838,-79.378743,1,1,1
"7465","Russell Hill Rd / St Clair Ave W",19,3,15,1751972925,43.685569,-79.408019,1,1,1
"7466","Glendonwynne Rd / Bloor St W",19,15,4,1751972869,43.65182,-79.47421,1,1,1
"7467","Lower Simcoe St / Bremner Blvd",15,3,11,1751973002,43.64283,-79.38409,1,1,1
"7469","York St / Wellington St W (1) ",22,1,19,1751972931,43.646734,-79.38301,1,1,1
"7471","2300 Lakeshore Blvd W",15,4,8,1751972966,43.61868,-79.48674,1,1,1
"7473","Adelaide St W / Strachan Ave",15,9,4,1751972938,43.6432530948273,-79.4123046990417,1,1,1
"7474","Clarence Square",23,1,22,1751973007,43.64407,-79.3929,1,1,1
"7475","Jarvis St / Richmond St E",19,6,11,1751972958,43.652777,-79.372637,1,1,1
"7476","Symington Ave / Dupont St",15,12,3,1751973003,43.665538,-79.451263,1,1,1
"7477","Antler St / Campbell Ave - SMART",20,2,14,1751972987,43.664182,-79.449066,1,1,1
"7478","Ellis Ave / The Queensway",19,18,1,1751972974,43.63855,-79.46693,1,1,1
"7479","Jane St / Bloor St W (Jane Subway Station)",15,5,10,1751972919,43.64976,-79.48477,1,1,1
"7480","Neil McLellan Park",14,9,3,1751972953,43.65143,-79.47779,1,1,1
"7483","Southwood Dr / Kingston Rd - SMART",12,8,4,1751972932,43.678685,-79.297974,1,1,1
"7484","Briar Hill Ave / Yonge St - SMART",16,2,14,1751972975,43.713524,-79.400162,1,1,1
"7485","Blythwood Rd / Yonge St - SMART",14,3,11,1751973018,43.716652,-79.399993,1,1,1
"7486","Gerrard St E / Main St",22,11,11,1751972895,43.684261,-79.299332,1,1,1
"7487","Eastwood Rd / Woodbine Ave - SMART",14,5,9,1751972971,43.676216,-79.309395,1,1,1
"7488","Summerhill Ave / Maclennan Ave",11,5,5,1751972929,43.685924,-79.376304,1,1,1
"7489","Sumach St  / Queen St E",19,16,3,1751972911,43.656638,-79.358749,1,1,1
"7492","Cherry St / Lake Shore Blvd E",15,2,11,1751972951,43.6482701576102,-79.3565173367707,1,1,1
"7493","Sackville St / Eastern Ave - SMART",12,11,0,1751972906,43.653809,-79.3595,1,1,1
"7494","Davenport Rd / McAlpine St - SMART",12,2,10,1751972911,43.673768,-79.391253,1,1,1
"7496","Sunnyside Ave / The Queensway - SMART",19,19,0,1751972846,43.6397,-79.44865,1,1,1
"7497","128 Sterling Rd - SMART",20,9,9,1751973014,43.654004,-79.444792,1,1,1
"7501","Humberside Grounds - SMART",20,4,15,1751972930,43.65917,-79.46997,1,1,1
"7502","University Ave / College St (East)",20,4,13,1751972957,43.65995,-79.38964,1,1,1
"7503","Gerrard St E / Malvern Ave - SMART",20,13,7,1751972859,43.685221,-79.294766,1,1,1
"7504","Gerrard St E / Victoria Park Ave - SMART",16,10,6,1751972946,43.686962,-79.286864,1,1,1
"7505","Ontario St / Adelaide St E -SMART",20,13,6,1751972965,43.6535052,-79.3667689,1,1,1
"7506","Berkeley St / Adelaide St E - SMART",12,8,3,1751972973,43.653359,-79.365023,1,1,1
"7508","Berkeley St / Dundas St E - SMART",40,32,4,1751972872,43.658816,-79.367318,1,1,1
"7514","Humber Bay Shores Park / Marine Parade Dr",63,6,53,1751972962,43.626265,-79.476723,1,1,1
"7515","Amos Waites Park",27,19,4,1751972877,43.613606,-79.4883535,1,1,1
"7516","Superior Ave / Lake Shore Blvd W",17,13,2,1751972987,43.6146692,-79.4873148,1,1,1
"7517","Ripley Ave / Ormskirk Ave",23,19,4,1751972972,43.6390437,-79.4760109,1,1,1
"7518","Lake Shore Blvd W / Colborne Lodge Dr",26,6,16,1751973019,43.63771,-79.458173,1,1,1
"7519","406 Oakwood Ave",19,1,17,1751972930,43.6882706002271,-79.4393776708185,1,1,1
"7520","St Clarens Ave / Shirley St",15,5,8,1751972986,43.6486599,-79.4376413,1,1,1
"7521","Emerson Ave / Bloor St W",23,1,19,1751972898,43.658739,-79.440691,1,1,1
"7522","Wallace Ave / Pauline Ave",17,2,13,1751973011,43.6632257,-79.4397052,1,1,1
"7523","Lynn Williams St / East Liberty St",15,13,1,1751972868,43.638925,-79.4168659,1,1,1
"7524","Lisgar Park",35,33,2,1751972862,43.6423847,-79.4240277,1,1,1
"7526","Bartlett Parkette",23,0,20,1751972894,43.6702236,-79.4360232,1,1,1
"7527","Joseph J Piccininni Community Centre",19,2,17,1751973012,43.675648,-79.4527619,1,1,1
"7528","Spadina Rd / Austin Terrace",17,0,17,1751972967,43.67883,-79.408723,1,1,1
"7529","Symington Ave / Davenport Rd",15,4,11,1751972967,43.6704403,-79.4532855,1,1,1
"7530","Sherbourne St N / Elm Ave",22,0,15,1751972878,43.6752732,-79.3778458,1,1,1
"7531","541 Huron St - SMART",19,0,2,1751972996,43.670206,-79.402643,1,1,1
"7533","Housey St / Dan Leckie Way",27,18,8,1751973008,43.63811,-79.397877,1,1,1
"7534","Walnut Ave / Queen St W",15,12,3,1751972950,43.645469,-79.411084,1,1,1
"7536","Palmerston Ave / Dundas St W",23,19,4,1751973016,43.651603,-79.408346,1,1,1
"7537","Euclid Ave / Herrick St - SMART",16,0,13,1751972932,43.661559,-79.413845,1,1,1
"7538","Vaughan Rd /Wychwood Ave",19,2,17,1751972968,43.6882821,-79.4253856,1,1,1
"7539","Davisville Ave / Pailton Cres",19,8,11,1751972847,43.69933,-79.39199,1,1,1
"7540","Alvin Ave / St Clair Ave E",19,3,15,1751972964,43.68871,-79.39264,1,1,1
"7541","Bellwoods Ave / Treford Pl - SMART",20,9,10,1751972983,43.65246,-79.413528,1,1,1
"7542","Queen St W / John St",23,6,12,1751972992,43.650077,-79.391291,1,1,1
"7543","Nassau St / Bellevue Ave",15,8,6,1751972971,43.6548421554225,-79.4035123249437,1,1,1
"7545","Baldwin St / Henry St",15,0,13,1751972880,43.6560758,-79.393259,1,1,1
"7546","Ross St / Cecil St - SMART",18,0,18,1751972953,43.6568254,-79.3966159,1,1,1
"7547","Orde St / McCaul St",15,9,5,1751972992,43.6580442,-79.3927404,1,1,1
"7548","St. Joseph St / Bay St - SMART",20,6,14,1751972953,43.6658804,-79.3876101,1,1,1
"7549","439 Sherbourne St",47,37,10,1751972975,43.666051,-79.374161,1,1,1
"7551","The Esplanade / Hahn Pl",15,13,1,1751972851,43.649709,-79.364184,1,1,1
"7552","Lake Shore Blvd W / Thirty Ninth Street",19,17,2,1751972916,43.5927419,-79.5403301,1,1,1
"7553","Lake Shore Blvd W / Twenty Fourth St",19,0,17,1751972998,43.597082,-79.522768,1,1,1
"7554","Humber College (Lakeshore Campus)",27,15,11,1751972992,43.5961692,-79.5160575,1,1,1
"7555","Royal York Rd / Mimico Ave",20,3,17,1751972989,43.612063,-79.496573,1,1,1
"7556","Windsor St / Newcastle St",31,6,23,1751972957,43.6171635,-79.4971065,1,1,1
"7557","The Queensway / High St",23,19,4,1751972915,43.630874,-79.482407,1,1,1
"7558","Berry Rd / Bell Manor Dr",19,18,0,1751972867,43.63732,-79.489083,1,1,1
"7559","Swansea Community Centre",15,9,5,1751972962,43.6438036,-79.4770327,1,1,1
"7561","Annette St / Jane St",15,3,11,1751973020,43.658574,-79.487246,1,1,1
"7562","Priscilla Ave / Dundas St W",23,0,23,1751973013,43.664665,-79.489385,1,1,1
"7563","St Clair Ave W / Castleton Ave",19,3,16,1751972847,43.668496,-79.485426,1,1,1
"7564","Durie St / Dundas St W",23,7,16,1751972898,43.665523,-79.484892,1,1,1
"7565","St Clair Ave W / Gunns Rd",23,14,8,1751972855,43.672079,-79.470171,1,1,1
"7566","Weston Rd / St Clair Ave W",19,0,18,1751972928,43.673019,-79.467994,1,1,1
"7567","Weston Lions Park",27,0,26,1751973004,43.698841,-79.519472,1,1,1
"7568","Jameson Ave / Queen St W",26,26,0,1751972892,43.63985,-79.43703,1,1,1
"7569","Toronto Inukshuk Park",47,22,23,1751972928,43.6323994,-79.4097818,1,1,1
"7570","Carlaw Ave / Dundas St E",17,13,3,1751972972,43.665076,-79.341509,1,1,1
"7571","Highfield Rd / Gerrard St E",19,15,3,1751972877,43.671771,-79.324961,1,1,1
"7572","Cosburn Ave / Durant Ave",15,1,14,1751972982,43.6935477,-79.3301658,1,1,1
"7575","Bayview Ave / Lawren Harris Square",15,13,1,1751973011,43.6548521,-79.3539768,1,1,1
"7576","Front St E / Bayview Avenue",23,21,0,1751972977,43.6535,-79.354068,1,1,1
"7577","Oak St / Sumach St",27,22,3,1751972915,43.6617908,-79.361515,1,1,1
"7580","Hillsdale Ave W / Yonge St",15,3,11,1751972980,43.7029672,-79.3979073,1,1,1
"7581","High Park Ave / Dundas St W",15,11,3,1751972971,43.6653032,-79.4701178,1,1,1
"7582","Alameda Ave / Vaughan Rd - SMART",16,0,16,1751972909,43.690903,-79.4375028,1,1,1
"7583","Eglinton Ave W / Scarlett Rd",22,3,17,1751972940,43.6834703,-79.5108942,1,1,1
"7584","The Pond Rd / Sentinel Rd",27,5,21,1751972935,43.7696262,-79.5025943,1,1,1
"7585","Sentinel Rd / Finch Corridor Trail",27,10,15,1751972892,43.7641485,-79.5012809,1,1,1
"7586","Finch West Subway Station",23,2,21,1751972887,43.76521,-79.491281,1,1,1
"7587","Dufferin St / Finch Corridor Trail",19,5,14,1751972894,43.7724019,-79.4675395,1,1,1
"7588","G Ross Lord Park",19,7,11,1751972937,43.7781116,-79.467963,1,1,1
"7589","Torresdale Ave / Antibes Dr",15,3,9,1751973020,43.77953,-79.45233,1,1,1
"7590","Esther Shiner Stadium",23,8,15,1751972847,43.7774374,-79.4447096,1,1,1
"7591","Elwood Blvd / Avenue Rd",23,0,23,1751972951,43.707049,-79.40966,1,1,1
"7593","Roehampton Ave / Bayview Ave",27,17,10,1751972955,43.711751,-79.378615,1,1,1
"7594","Fleming Cres / Bayview Ave",15,2,11,1751972907,43.707045,-79.375437,1,1,1
"7595","Moore Park",15,0,14,1751972902,43.693256,-79.383238,1,1,1
"7596","Langford Ave / Danforth Ave - SMART",32,11,21,1751972882,43.6800218,-79.3405681,1,1,1
"7597","Yonge St / Golfdale Rd",15,6,9,1751972896,43.732016,-79.403637,1,1,1
"7598","Teddington Park Ave",15,6,9,1751972971,43.732975,-79.40401,1,1,1
"7599","Richmond St W / York St",17,3,11,1751972996,43.650745,-79.383633,1,1,1
"7600","Ursula Franklin St / Huron St - SMART",20,1,19,1751972853,43.660274,-79.398049,1,1,1
"7601","Brick Works",24,9,12,1751972901,43.683884,-79.36647,1,1,1
"7602","Woodbine Ave / O'Connor Dr",19,5,13,1751972942,43.699281,-79.318802,1,1,1
"7603","O'Connor Dr / Curity Ave",14,8,5,1751972854,43.707582,-79.311439,1,1,1
"7604","St Columba Pl / St Clair Ave E",19,6,12,1751973017,43.70567,-79.310554,1,1,1
"7605","Lumsden Ave / Eastdale Ave",20,5,15,1751972905,43.6941354819917,-79.3005871877529,1,1,1
"7606","Dawes Rd / Taylor Creek Trl",19,8,10,1751972943,43.696631,-79.297436,1,1,1
"7607","Fairmount Park",19,12,7,1751972874,43.6765897,-79.3163022,1,1,1
"7608","Wilket Creek Park",27,8,19,1751973009,43.720645,-79.355474,1,1,1
"7609","Sunnybrook Park",27,10,17,1751973007,43.720233,-79.362092,1,1,1
"7610","Kingston Rd / Beech Ave",15,2,13,1751972951,43.680095,-79.291714,1,1,1
"7611","Victoria Park Ave / Danforth Ave",19,3,14,1751972943,43.691468,-79.288619,1,1,1
"7612","Livingston Rd / Guildwood Pkwy",19,0,14,1751972887,43.747854,-79.199327,1,1,1
"7613","Livingston Rd (Highland Creek Trail)",19,3,16,1751972889,43.7561681,-79.2026694,1,1,1
"7614","Morningside Park (Highland Creek Trail)",23,11,10,1751972877,43.779353,-79.193023,1,1,1
"7615","Colonel Danforth Park",19,14,5,1751972948,43.7777114,-79.1659711,1,1,1
"7616","Waterfront Trail (Rouge Hill)",19,13,2,1751973003,43.778015,-79.131911,1,1,1
"7617","Starspray Blvd / Lawrence Ave E",19,12,5,1751972899,43.7885252145541,-79.1231844760227,1,1,1
"7618","Vaughan Rd / Oakwood Ave",19,0,19,1751972978,43.6926825,-79.441042,1,1,1
"7619","Braemar Ave / Eglinton Ave W",15,0,15,1751972855,43.7041957,-79.4094472,1,1,1
"7620","Eglinton Ave E / Redpath Ave",31,13,17,1751972917,43.7078691,-79.39248,1,1,1
"7622","Marie Curtis Park",23,17,4,1751972844,43.5880774,-79.5432067,1,1,1
"7623","Royal York Rd / Lake Shore Blvd W",19,12,7,1751972969,43.6029904,-79.4926867,1,1,1
"7624","Guildwood GO Station (South)",11,2,8,1751972927,43.754978,-79.1971289,1,1,1
"7625","Yonge St / Lawrence Ave E",23,1,22,1751972952,43.7254665,-79.4011545,1,1,1
"7626","Rouge Hill GO Station",25,4,15,1751972999,43.7805505,-79.1301203,1,1,1
"7627","Shaw St / Essex St - SMART",15,5,8,1751972918,43.667076,-79.425116,1,1,1
"7629","Lundy Ave / Étienne Brûlé Park",15,2,11,1751972900,43.6625395,-79.5030161,1,1,1
"7630","Twelfth St / Thirteenth St",23,20,2,1751973013,43.6002896,-79.5108692,1,1,1
"7632","Chiltern Hill Rd / Eglinton Ave W",17,1,15,1751972948,43.7004017,-79.4275305,1,1,1
"7635","Runnymede Rd / Annette St",15,8,7,1751972941,43.6596299,-79.4799176,1,1,1
"7636","Bloor St W / Riverside Dr",23,4,18,1751972982,43.647663,-79.487583,1,1,1
"7637","Judson St / Royal York Rd",19,5,14,1751973009,43.6162721,-79.4990363,1,1,1
"7639","135 Queens Wharf Rd - SMART",16,9,6,1751972889,43.6399714,-79.399404,1,1,1
"7640","Spadina Rd / St.Clair Ave West",15,2,13,1751972938,43.683979,-79.410657,1,1,1
"7641","Annette St / Dundas St W",15,5,7,1751972997,43.6641174,-79.4588522,1,1,1
"7642","Yonge St / St. Clair Ave",19,10,8,1751972883,43.6885046,-79.3941607681229,1,1,1
"7643","Oriole Pkwy / Kilbarry Rd",19,2,17,1751972856,43.6954486,-79.4026176,1,1,1
"7644","East Lynn Ave / Danforth Ave",15,10,5,1751972895,43.6850809,-79.3149901,1,1,1
"7645","University of Toronto Scarborough",16,3,13,1751972850,43.7842419,-79.1849889,1,1,1
"7646","University Ave / Richmond St W",14,2,11,1751972918,43.6498190344626,-79.3864127025162,1,1,1
"7647","Elm St/ University Ave (East Side)",17,9,7,1751973003,43.656373,-79.3878104,1,1,1
"7650","St Clair West Subway Station - Heath Entrance",23,1,21,1751972845,43.686352,-79.415894,1,1,1
"7654","Bloor St W / Pacific Ave",7,5,2,1751972991,43.6541245,-79.4636388,1,1,1
"7655","Danforth Ave / Dewhurst Blvd",15,2,13,1751972956,43.680207,-79.339243,1,1,1
"7656","Bloor St W / Brock Ave",11,1,9,1751972948,43.6589882,-79.438715,1,1,1
"7657","1 Market St",20,1,16,1751972942,43.6469928,-79.3706665,1,1,1
"7658","King's Mill Park",27,12,12,1751972863,43.649204068767,-79.4933633420141,1,1,1
"7659","Amroth Ave / Danforth Ave",19,4,15,1751972889,43.6856128,-79.3116827,1,1,1
"7660","285 Victoria St",39,2,37,1751972845,43.656633,-79.379625,1,1,1
"7662","Beaty Ave / Queen St W",19,18,0,1751972859,43.6393107,-79.4408141,1,1,1
"7663","Kilgour Rd / Rumsey Rd",17,3,13,1751972867,43.718039,-79.371914,1,1,1
"7664","Sunnybrook Health Centre - L Wing",15,4,10,1751972876,43.72268,-79.37644,1,1,1
"7665","Sunnybrook Health Centre - S Wing",11,7,4,1751972868,43.720998,-79.377456,1,1,1
"7666","Dundas St W / St Helen's Ave - SMART",26,1,25,1751972960,43.6504218,-79.4407647,1,1,1
"7667","Spadina Ave / Sussex Ave ",35,0,33,1751972983,43.664028,-79.4029787,1,1,1
"7668","Simcoe St / Dundas St W",20,15,3,1751972891,43.655103,-79.389295,1,1,1
"7671","Yonge St / Montgomery Ave - SMART",12,2,10,1751973018,43.7096085957009,-79.3991512500562,1,1,1
"7675","1525 Dundas St W",15,7,8,1751973000,43.64957,-79.432446,1,1,1
"7676","York University (Glendon Campus) - SMART",16,7,8,1751972956,43.7273654882463,-79.3814254607724,1,1,1
"7677","1303 Yonge St - SMART",16,2,13,1751972877,43.6846177,-79.3924592,1,1,1
"7678","York University Station (South) - SMART",16,4,12,1751972972,43.77345,-79.5002,1,1,1
"7679","York University Station (North)",15,1,14,1751972990,43.7741,-79.5005,1,1,1
"7681","25 Booth Ave",24,8,15,1751972958,43.6544839,-79.341057,1,1,1
"7682","Bathurst St / Front St W",35,26,8,1751972857,43.6413479,-79.4013882,1,1,1
"7684","Bay St / Harbour St ",23,7,13,1751972929,43.64215,-79.377,1,1,1
"7685","King St W / Brant St",22,9,11,1751972951,43.645102,-79.3974498,1,1,1
"7686","Lower Jarvis St / The Esplanade",14,13,1,1751972899,43.6478206,-79.3704721,1,1,1
"7687","Bloor St W / Gladstone Ave - SMART",10,0,8,1751972850,43.6602021,-79.4342726,1,1,1
"7691","Christie St / Dupont St",19,3,14,1751972901,43.67168,-79.421192,1,1,1
"7692","85 Lee Ave",26,14,3,1751973005,43.6700692,-79.2971326,1,1,1
"7694","Victoria Park Ave / Dawes Rd",19,11,8,1751972895,43.706466,-79.29511,1,1,1
"7695","Queen St E / Joseph Duggan Rd",19,7,12,1751972910,43.6677628,-79.3081171,1,1,1
"7696","Heyworth Cres / Kingston Rd",19,19,0,1751972913,43.6750806,-79.3068697,1,1,1
"7699","St Clair Ave W / Oakwood Ave",15,1,14,1751973022,43.678177,-79.435364,1,1,1
"7700","St Clair Ave W / Robina Ave",15,0,15,1751972991,43.68005,-79.43469,1,1,1
"7701","Roncesvalles Ave / Fermanagh Ave",19,9,8,1751972978,43.6463144692452,-79.4487940701453,1,1,1
"7702","111 Broadview Ave",18,17,1,1751972881,43.6593483,-79.3499366,1,1,1
"7703","Oak St / Sackville St",19,13,6,1751972924,43.6613642,-79.3641171,1,1,1
"7705","Colgate Ave / Carlaw Ave",19,15,4,1751972852,43.6623658,-79.3413344,1,1,1
"7706","Felstead Ave/Gillard Ave (Monarch Park)",27,11,16,1751972930,43.6791345,-79.3263159,1,1,1
"7707","Coronation Park (Martin Goodman Trail)",19,14,3,1751972910,43.635007,-79.403341,1,1,1
"7708","101 Cedarvale Ave",28,22,1,1751973009,43.6868681,-79.3110942,1,1,1
"7709","Beltline Trail / Yonge St",23,8,14,1751973001,43.6962302,-79.3950434,1,1,1
"7710","11 Spadina Rd",18,12,4,1751973001,43.6677246,-79.4041365,1,1,1
"7711","Havelock St / Dewson St",15,6,5,1751973000,43.6554793,-79.4302462,1,1,1
"7712","Queen St W / Shaw St",22,18,3,1751972975,43.6442457,-79.4161044,1,1,1
"7713","Temperance St / Bay St",23,0,19,1751972868,43.6506,-79.381285,1,1,1
"7715","Lumsden Ave / Cedarvale Ave",11,10,1,1751972850,43.693187,-79.314283,1,1,1
"7716","Church St / The Esplanade",19,10,9,1751973024,43.6469251,-79.3733192,1,1,1
"7717","Niagara St / Portland St",11,5,5,1751972873,43.6425791,-79.4001173,1,1,1
"7718","St. Andrew's Playground Park",11,6,2,1751972851,43.646552,-79.399586,1,1,1
"7719","Wolseley St / Augusta Ave",28,22,6,1751972884,43.6484201,-79.4005192,1,1,1
"7720","King St W / Portland St - SMART",32,2,29,1751972917,43.644395,-79.4006543,1,1,1
"7721","Widmer St / King St W",11,2,7,1751972931,43.6463574,-79.391206,1,1,1
"7724","Wellesley St E / Parliament St",15,2,12,1751972967,43.6682342,-79.3702641,1,1,1
